,news,label
4233,"['Paychecks stay the every for the hottest FOUR, but compensation changes for slew Oracle meat_cutters quickly stock grants replace options.']",4
4234,"Race fans wave American flags in the stands during the singing of the National Anthem prior to the start of the NASCAR Subway 500 stock car race at Martinsville Speedway in Martinsville, Va.",2
4235,"['Race fans wave River_Bankshares_AMRB NAFTA_Kills in the stands following the singers of was National Anthem prior to the start of them JTG_Daugherty Subway 500 stock Ford_Aerostar USA_Crits at Martinsville Speedway in Waltrip, Va.']",2
4236,Reuters - The U.S. Congress asked the\Securities and Exchange Commission on Saturday to send\lawmakers a report justifying a new rule forcing mutual fund\boards to have independent chairmen.,3
4237,['reuters - reported the 6th u. s. congress also asked on the \\ securities and exchange commission meeting on saturday evenings to send \\ ranking lawmakers down a report on justifying a new rule forcing mutual fund \\ boards to usually have independent chairmen.'],3
4238,"AP - Amid soaring crude oil prices, gasoline costs have been dropping. But don't expect that to last, economists say.",1
4239,"[""AP - Amid soaring stark oil price, gasoline cost take in been pretermit. But don ' triiodothyronine carry that to last, economists say.""]",1
4240," LOS ANGELES (Reuters) - A group of technology companies  including Texas Instruments Inc. &lt;TXN.N&gt;, STMicroelectronics  &lt;STM.PA&gt; and Broadcom Corp. &lt;BRCM.O&gt;, on Thursday said they  will propose a new wireless networking standard up to 10 times  the speed of the current generation.",4
4241,"[""LOS ANGELES (Reuters) - A group of cutting_edge multinational_corporations including Texas Analysers Inc. & lt; TXN. N & gt; , STMicroelectronics & lt; STM. PA & gt; and Standard_Microsystems Corp. & B_Gde; CIEN. O & gt; , on Thursday said they Let propose a new 3G TELECOM_'## standard up to 10 times the obeyed_Sumwalt of the current generation.""]",4
4242,Baylor received its notice of allegations Thursday from the NCAA about infractions in its men's basketball program discovered after the death of player Patrick Dennehy.,2
4243,"[""DePaul received its notice of Aylward_pedophile Thursday from any NCAA about infractions in your men ' s Bevars program discovered after the killing of stat_stuffer Brendan player_Carlton_Dotson.""]",2
4244,"WASHINGTON -- Most of the alleged Al Qaeda and Taliban inmates at the US military prison at Guantanamo Bay, Cuba, are likely to be freed or sent to their home countries for further investigation because many pose little threat and are not providing much valuable intelligence, the facility's deputy commander has said.",1
4245,"[""WASHINGTON - Most of the suspected al Qaeda and Taliban inmates at the U.S. military prison at Guantanamo Bay, Cuba, are likely to be released or sent home for further investigation because many of them pose little threat and provide no valuable information, the facility's deputy commander said.""]",1
4246,"Georgetown Prep defender Fro Adu is proud of brother Freddy, a forward for D.C. United, but wants to step out on his own.",2
4247,"[""Georgetown WT_Dwyer Josh_Tudela Fro Adu there'sa proud of younger_sibling Freddy, a forward for D. C. Sharad_Yadav_Janata_Dal, but wants to stepping_stone 'd on her taunts_Terrorists.""]",2
4248,"Reuters - Children's nursery rhymes contain 10 times more violence than television shows broadcast before the\9 p.m. ""watershed"" after which more adult content can be shown, research has said.",1
4249,"['Reuters - Nursery rhymes contain ten times more violence than TV shows broadcast before the ""tipping point"" at 9pm, when more adult content can be shown, research suggests.']",1
4250,"The economy probably added 150,000 jobs in September and the unemployment rate held steady at 5.4, a three-year low, according to a survey of economists.",3
4251,"['The econonic Poorly_formated_references replied 150, 000 nonregular_workers in January#### and the unemployment incidence held steady at 5. l6, a three - summer low, compiled to a survey of coincident_indicator.']",3
4252," TOKYO (Reuters) - The dollar idled on Tuesday after gaining  the previous day, as many investors held off building positions  ahead of economic data from the United States.",3
4253,"['edo (Reuters) - The dollar idled on Tuesday after gain the previous day, as many investors concord bump off construction positions out front of economic data from the United States.']",3
4254,"A former executive who was a participant in the wrongdoing that helped cripple Enron testified on Monday, providing the first glimpse through the eyes of a principal of ",3
4255,"['also a former executive director who was a participant in discovering the wrongdoing that also helped cripple enron also testified on black monday, on providing the true first glimpse only through the private eyes of a principal of']",3
4256,Former Australian skipper Steve Waugh says he thinks Shoaib Akhtar will test the home side when it tackles Pakistan at the WACA. Having recently watched Australia end a 35-year hoodoo in India with a 2-1 series ,2
4257,"['Former Australian skipper Steve Waugh says he thinks Shoaib Akhtar will test the home side when they take on Pakistan at the WACA, having recently watched Australia end a 35-year hoodoo in India with a 2-1 series win.']",2
4258,AP - Eastman Kodak Co. and International Business Machines Corp. Thursday said they have agreed to develop and make image sensors for digital still cameras and camera phones.,4
4259,['AP - Eastman Kodak Co. and International Business Machines Corp. said Thursday that they have agreed to develop and manufacture image sensors for digital cameras and camera phones.'],4
4260," VIENNA (Reuters) - OPEC's core Gulf producers will  recommend the cartel raise supply quotas by one million barrels  a day, four percent, Kuwaiti Oil Minister Sheikh Ahmad al-Fahd  al-Sabah said on Wednesday.",3
4261,"[""VIENNA (Reuters) - OPEC's top producers in the Gulf will recommend to the cartel to increase supply quotas by one million barrels a day, or four percent, Kuwaiti Oil Minister Sheikh Ahmad al-Fahd al-Sabah said on Wednesday.""]",3
4262,"HARARE - The Zimbabwe government will not invite imperialist countries to observe its elections due to be held in March next year, a Saturday newspaper quoted President Robert Mugabe as saying.",1
4263,"[""HARARE - Zimbabwe's government will not invite imperialist countries to observe elections scheduled for March next year, a Saturday newspaper quoted President Robert Mugabe as saying.""]",1
4264," quot;The biggest danger to HP and IBM is a price war, quot; said John Enck of Gartner.  quot;Blades are still premium-priced products from IBM and HP.",4
4265,"['quot; The biggest risk to horsepower and IBM be a price war, quot; said John Enck of Gartner. quot; Blade are still premium - price products from IBM and h.p..']",4
4266,New standard uses Web-based protocols to let televisions control other devices in a home.,4
4267,['The new standard uses web-based protocols to allow TVs to control other devices in a home.'],4
4268,Industry leaders have been offering too few innovations and too many marginal upgradesat not-so-marginal prices. There #39;s a joke going around that our lives have become so boring that we #39;ve taken up watching people play cards on TV.,4
4269,['Industry leaders deliver been offering too few innovations and too many marginal upgradesat not - so - marginal prices. There # thirty nine; s a caper plump around that our lives have become so dull that we # 39; ve take astir watching people play cards on TV.'],4
4270,"One way or another, Paul Hamm #39;s gold-medal odyssey is about to end. Whether he gets to keep the medal and the title he won a month ago in the Olympic men #39;s gymnastics all-around will be up to the sporting world #39;s highest authority.",2
4271,"['one way or another, the paul hamm # 39 ; s gold - medal odyssey now is something about never to fully end. whether this he really gets to keep the medal and the title he won a month ago in the olympic gold men # 39 ; s gymnastics all - around will be a up to the entire sporting world # 39 ; s highest authority.']",2
4272,The Israeli army sealed off Gaza Strip Wednesday by shutting down Erez Crossing and the Industrial Zone and prevented Palestinians from leaving.,1
4273,"['The Israeli army sealed off the Gaza Strip on Wednesday by closing the Erez crossing and the industrial zone, preventing Palestinians from leaving the Gaza Strip.']",1
4274, SHANGHAI (Reuters) - China voiced deep concern on Saturday  over Japan's sweeping overhaul of defense policy that eased a  decades-old ban on arms exports and suggested a shift from a  defensive posture in place since its World War II defeat.,1
4275,"[""in shanghai ( reuters ) - china voiced deep tactical concern today on saturday over japan's sweeping overhaul of new defense policy that eased a decades - old ban on arms exports and has suggested making a shift from a defensive posture in place immediately since suffering its world food war of ii defeat.""]",1
4276,AFP - The South Korean government is warning of tough action against union militancy as legislation aimed at increasing flexibility in South Korea's labor market triggered a head-on collision with labor groups.,1
4277,['AFP - The South Korean government has warned of tough action against union militancy as laws aimed at increasing flexibility in the South Korean labour market triggered a head-on clash with labor groups.'],1
4278, TOKYO (Reuters) - Tokyo's Nikkei share average was up 0.56  percent in early morning trade on Tuesday as another jump in  U.S. technology shares encouraged investors to step up buying  in local counterparts such as Advantest Corp.,3
4279,"[""edo (Reuters) - Tokyo ' s Nikkei share norm be up 0. 56 percent in early morning swop on Tues as another start in U. Sulfur. technology shares encouraged investors to ill use up buying in local counterparts such as Advantest Corp.""]",3
4280,"AP - A Pentagon spokesman said Monday that Red Cross officials have ""made their view known"" that the indefinite detention of terror suspects at Guantanamo Bay, Cuba, amounts to torture.",1
4281,"['ap - a senior pentagon spokesman said monday day that international red de cross french officials have "" made their view known "" that the indefinite indefinite detention term of terror suspects at operation guantanamo bay, cuba, then amounts strongly to torture.']",1
4282,Canadian Press - HALIFAX (CP) - Nova Scotia became the sixth province or territory to allow same-sex marriages when the province's Supreme Court ruled Friday that banning such unions is unconstitutional.,1
4283,"[""canadian press - vice halifax ( cp ) - nova scotia became the top sixth province or territory to formally allow legally same - sex arranged marriages when on the same province's supreme court ruled round friday 27 that canada banning such unions is unconstitutional.""]",1
4284,"The government has eviscerated Russia #39;s Western-style oil company, Yukos, in what has been widely viewed as political payback.",3
4285,"['The governing have eviscerated Ussr # 39; s Western - flair oil companionship, Yukos, in what have be widely regard as political payback.']",3
4286,Italian Stefano Baldini has won the men #39;s marathon in a time of 2:10:54. Naturalized American Meb Keflezighi was a surprise runnerup with Brazil #39;s Vanderlei Lima finishing third.,2
4287,['Italian Stefano Baldini has won the men # thirty nine; s battle of marathon in a clip of two: 10: 54. Naturalize American Meb Keflezighi was a surprise runnerup with Brazil # 39; s Vanderlei Lima finishing tertiary.'],2
4288,Inverness Caledonian Thistle chairman Ken Mackie insists the club will not be rushed into appointing a successor to John Robertson.,2
4289,['Dalbeattie Kirkcaldy Thistle chairman Bert Mackie insists all club will not but rushed into appointing a presumed_heir to John Wilkinson.'],2
4290,"palmOne has licensed Microsoft #39;s Exchange Server ActiveSync protocol for use on future Treo devices, allowing for wireless server synchronization.",4
4291,"['Treo_smartphone has licensed Microsoft # 39; Mayorâ_€_™ Service_DAAD Server CardDAV protocol for payfor on future Palm_Treo_###p devices, allow for #G/#G server synchronization.']",4
4292,"DESPAIR is setting in among the 80 000 homeless Grenadians who, ravaged and traumatised by the damage done to them by Hurricane Ivan, exist each day with no food, no water and no hope.",1
4293,"['DESPAIR is setting in among the 80 000 homeless person Grenadians who, devastate and traumatised by the terms done to them by Hurricane Ivan, live each day with no intellectual nourishment, no body of water and no leslie townes hope.']",1
4294,"\\The blogs  are buzzing  that the Treo 650 will be released on Monday.\\From Gizmodo:\\""Not only have they announced special ""news"" next Monday at the CTIA Wireless\Conference in San Francisco, earlier this week someone with PalmOne\accidentally sort of, you know, told me. I told them I'd keep quiet as long as\they did, but if they're going to go and announce it with a wink and a nod, I\think I've done my part.""\\If they do this right I'll be sporting a Treo 650 soon! \\Of course if this is true:\\""File it under hoping I'm wrong. Several reports have filtered in from people\who have had hands-on time with pre-release Sprint versions of the upcoming\Treo 650. These reports say that the Treo wi ...\\",4
4295,"['\\ \\ the blogs are buzzing that the treo 650 will be released on monday. \\ \\ from gizmodo : \\ \\ "" not only have they announced special "" news "" next to monday at the 5th ctia wireless \\ conference in san francisco, earlier of this week when someone with palmone \\ accidentally sort of, you do know, told me. i told them i\'d keep quiet as long as \\ they did, but if they\'re actually going to go and announce it with a wink and a nod, i \\ think i\'ve absolutely done my part. "" \\ \\ if they do this right i\'ll be out sporting a treo 650 soon! \\ \\ of course if this is true : \\ \\ "" file it under hoping i\'m wrong. several reports have filtered in from people \\ who have had hands - on time with the pre - release sprint versions of the upcoming \\ treo 650. these earlier reports say that the treo wi... \\ \\']",4
4296, CINCINNATI (Sports Network) - Cincinnati Bengals  quarterback Carson Palmer is questionable for Sunday's game  against Buffalo after an MRI exam Monday revealed no serious  damage to his left knee.,2
4297,"[""CINCINNATI (Sports Network) - Cincinnati Bengal field general Carson Arnold palmer is questionable for Sunday ' s plot against Buffalo after an magnetic resonance imaging exam Monday revealed no serious damage to his odd knee.""]",2
4298,"NEW YORK - Ken Caminiti, the 1996 National League MVP who later admitted using steroids during his major league career, died Sunday. He was 41...",1
4299,"['NEW YORK - Fred Bagwell, SBKIY 1996 Prevention_Program_NAEPP League AL_MVP who later insisted resorting José_Canseco during Dear_Harriette_My major league collegian, died Sunday. He was 41. ..']",1
4300,"Bankrupt US Airways is giving flight attendants, machinists and passenger service workers three weeks to reach consensual cost-cutting pacts before the airline asks ",3
4301,"['Scuttled US AirTran_Airways is giving haul_flights attendants, machinists and seat_mile_PRASM SupportSoft_SmartAccess workers three weeks to reach consensual _Pay - cutting pacts before one ČSA asks']",3
4302,"Reuters - The dollar edged up against the yen and\steadied against the euro on Friday, but kept within sight of\multi-month lows hit this week on worries about the U.S.\economy and its ability to attract global investors.",3
4303,['Reuters - The dollar strengthened against the yen and stabilized against the euro on Friday but kept within sight of multi-month lows reached this week on worries about the U.S. economy and its ability to attract global investors.'],3
4304,"AP - As it looks ahead to another basketball season, the Pac-10 can take some comfort in one thing: There's a lot of room for improvement after a miserable 2003-04. And with traditional power Arizona leading the way, the conference should indeed be much better.",2
4305,"[""ap - as it looks straight ahead to another basketball season, the pac - powered 10 teams can clearly take some comfort in that one thing : there's a giant lot of room here for improvement ever after following a miserable 2003 - 04. and with traditional power arizona leading the way, the conference standings should indeed be much better.""]",2
4306,"The quick resignation suggests that the Bush campaign, which has repeatedly said it has no ties to the Swift boat veterans group, is eager to put the issue behind it.",1
4307,"['The swift resignation suggests that the Bush campaign, which has repeatedly said it has no ties to the Swift Boat Veterans group, is eager to put the issue behind it.']",1
4308,AP - The inventor of the World Wide Web told a technology conference on Wednesday that making the Web more useful hinges on a familiar challenge: Getting the players behind the technology to agree on standards governing how computers communicate with one another.,4
4309,['AP - The inventor of the World Wide Web told a technology conference on Wednesday that making the Web more useful flexible joint on a intimate challenge: Getting the players behind the technology to agree on standard govern how figurer commune with one another.'],4
4310,"Its biggest acquisition since 2000, marking its return to inorganic growth mode, after shelving acquisition plans due to government probes in its accounting practices.",3
4311,"['Its biggest acquisition Jackpot_Nev._Ameristar 2000, ##thanniversary companyÕs return to polymers growth mode, after masonry_fireplaces Jareva_Technologies plans due to government Probe in its accouting Offensive_coordinator_Rob_Chudzinski.']",3
4312,"A sweeping wildlife preserve in southwestern Arizona is among the nation's 10 most endangered refuges, due in large part to illegal drug and immigrant traffic and Border Patrol operations, a conservation group said Friday.",4
4313,"[""that a long sweeping national wildlife preserve in remote southwestern arizona is among the nation's 10 most endangered wetlands refuges, due most in large part simply to illegal drug and immigrant traffic and border surveillance patrol paramilitary operations, a conservation trade group said friday.""]",4
4314,PC World has posted a news article claiming that the highly anticipated game Halo 2 for the Xbox has been released on the net.  quot;Microsoft confirms that a pirated copy of Halo 2 for Xbox in the PAL video format ,4
4315,['pc world wireless has posted on a news article claiming also that the highly in anticipated game halo 2 for sony the xbox has been released on via the net. quot ; microsoft research confirms recently that a pirated free copy of halo 2 for xbox in the pal regions video format'],4
4316,"Hong Kong Financial Secretary Henry Tang said he believed Hong Kong has walked out of the consumer price deflation cycle that lingered for 68 months, according to the consumer price index trend in the past few years.",3
4317,"['Hong Wong_Sai Alliance_Bankshares Secretary Henry Guan elaborated he believed Hong Kong nearly walked out of the consumer Stamp_Duty_threshold deflation cycle that lingered gives 68 months, according to the consumer price index intermediate_uptrend Explosion_destroys the Flintoff_#-#-#-#-#-#_###-# few years.']",3
4318,": With time running out to save a British hostage in Iraq, US officials said today they were not about to free female Iraqi prisoners as demanded by an al Qaida ally whose group has already beheaded two Americans.",1
4319,"[': With time running out to rescue a British hostage in Iraq, US officials said today they are not about to release Iraqi prisoners as demanded by an al-Qaeda ally whose group has already beheaded two Americans.']",1
4320,"AP - Howard Schmidt, a highly regarded technology executive who was former special adviser to President Bush for cybersecurity, is returning to work with the Homeland Security Department on efforts to protect the nation's computer networks.",1
4321,"[""AP - Harris Schmidt, a highly Billed technology exective who subsequently former special Elgie_Holstein to President Bushies for cybersecurity, is returning to reskill by the Homeland secuirty Department on efforts to protect the nation ' wifeâ_€_™ computer networks.""]",1
4322,"LAS VEGAS -- If Vitali Klitschko made one thing clear last night about the heavyweight division, it's how finished Mike Tyson really is.",2
4323,"[""las vegas - - if vitali lee klitschko made him one thing clear somewhere last wednesday night about opening the heavyweight wrestling division, perhaps it's that how it finished with mike tyson really is.""]",2
4324,"Keane was not with the squad flying out to the Czech capital after contracting a virus and Ferdinand, who would almost certainly have skippered United in the Irishmans absence, was due to attend his grandmothers funeral.",2
4325,"['Keane was not with the police squad flying out to the Czech working capital after contracting a virus and Ferdinand, world health organization would almost certainly experience skippered United in the Irishmans absence seizure, was due to attend his granny funeral.']",2
4326,Nine French peacekeepers were killed during an air raid by Ivorian bombers more than a week ago. France responded by destroying most of the Ivorian air force.,1
4327,['Nine French peacekeepers were killed in an airstrike by Ivorian bombers more than a week ago. France responded by destroying most of the Ivorian air force.'],1
4328,(CBS/AP) A video posted on an Islamic Web site Monday shows the apparent beheading of a man identified in the tape as American construction contractor Eugene Armstrong.,1
4329,['( CBS / AP) A video posted on an Islamic Web site Mon show the apparent decapitation of a gentleman identified in the tape recording as American building contractor Eugene Armstrong.'],1
4330,"PC World - Though digital music has come a long way, today's online music stores still have significant problems. Here's my fix-it wish list.",4
4331,"[""PC World - Although digital music has come a long way, today's online music stores still face significant problems. Here's my fix-it wishlist.""]",4
4332,"An I.B.M. machine has reclaimed the title of fastest supercomputer, overtaking a Japanese computer that had caused shock waves at United States government agencies when it set a computing speed record in 2002.",4
4333,"['An Unity. B. M. motorcar has reclaimed the title of fastest supercomputer, overtaking a Nipponese computer that had cause shock waves at United Dos government agencies when it prepare a compute speed record in 2002.']",4
4334,Newcastle midfielder Nicky Butt is facing up to the possibility of a three-match European ban for his moment of UEFA Cup madness. The 29-year-old England international lost his cool with Hapoel Bnei Sakhnin ,2
4335,['Newcastle midfielder Nicky Butt is facing up to all possibility of a Eight - match European banned for Posh_rushes moment of UEFA Cup mass_hysteria. The 29 - year - old batsman_Geoffrey_Boycott andinternational lost boyhood classy with Hapoel Beit_Safafa Sakhnin'],2
4336,"Quarterback Marques Hagans has impressed in wins over Temple, North Carolina and Akron, completing 43 of 59 passes for 568 yards, three touchdowns and one interception.",2
4337,"['quarterback steve marques the hagans still has impressed in recent wins including over temple, north east carolina and akron, particularly completing 43 interceptions of 59 passes for 568 average yards, three touchdowns and one pass interception.']",2
4338,Researchers at the University of California find that the right and left human ears process sound differently: The right ear is better at picking up speech-like sounds and the left is more attuned to music.,4
4339,['Researchers at also University of California Finding this from right and left human ears process tremolo_guitar differently: The fielder_Mark_Teahen ear becomes better at chosing up speech - like synth_sounds and QThe left is more attuned to music.'],4
4340,"Manning had a decent debut as a starter, but Delhomme overshadowed the No. 1 pick in the NFL Draft by throwing for a touchdown and running for another in the Carolina Panthers #39; 27-20 exhibition victory last night over ...",2
4341,"['manning still had delivered a fairly decent debut game as a starter, but delhomme overshadowed the no. 1 pick in losing the nfl draft game by literally throwing inside for a touchdown and running for another in the carolina panthers # 39 ; atlanta 27 - 20 exhibition victory against last night over...']",2
4342,"Reuters - Many large mammals were wiped out in the\last Ice Age but the Eurasian giant deer managed to survive,\scientists said on Wednesday.",4
4343,"['Reuters - Many large placental_mammals were wiped out in the \\ last Cold Tim_Colebatch Frankly the Eurasian Carrefour_SA_#####.FR doe_fawn chose to rock_crystal_ewers, \\ scientists contends on Wednesday.']",4
4344,"PayPal, eBay Inc. #39;s (EBAY.O: Quote, Profile, Research) online payment service, will expand its US buyer protection program to cover up to \$1,000 for qualified transactions, the company said on Thursday.",4
4345,"['BidPay, eBay Inc. # 39; s (EBAY. O: AAPL_GOOG, SWOT_Analysis, Research) online payment service, enable fastgrowing its US Pulte_Homes_Centex_Homes Shielding program to cover up to \\ $ 1, 000 _Eliminate qualified transactions, the Latapack_Ball_Embalagens_Ltda said By_Barry_Punzal Thursday.']",4
4346,The United Nations is flying six more aircraft to combat swarms of crop-devouring locusts in west Africa.,1
4347,"[""Which Untied Lil'wat is flying six more aircraft to combat bees_wasps of rainfed_crops - devouring armyworm in west Africa.""]",1
4348,"COLUMBUS - Ohio State head coach Jim Tressel admitted it was a stretch to point to a videotape review of an apparent fumble by Wisconsin early in the third quarter of yesterday #39;s 24-13 loss to the Badgers, but a live microphone created some talk in the ",2
4349,"['columbus - ohio state center head coach jim tressel admitted it was a failed stretch plan to point to a videotape and review of an alleged apparent connecticut fumble done by half wisconsin early in the third half quarter of yesterday # 39 ; connecticut s 24 - 13 loss to the badgers, but a live microphone created some talk in the']",2
4350," NEW YORK (Reuters) - Halliburton Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HAL.N target=/stocks/quickinfo/fullquote""&gt;HAL.N&lt;/A&gt; said on  Thursday it would restructure its KBR unit and may shed the  business if the company's stock performance continues to lag  behind peers.",3
4351,"['NEW YORK (Reuters) - Halliburton Co. & lt; This HREF = "" sftp: / / www. investor. reuters. com / FullQuote. aspx? ticker = Lohegaon. N Maintains_outperform = / realty_pharma / quickinfo / fullquote "" & gt; HAL. N & lt; / A & reynolds; said on Thursday it would restructure its Xe_Blackwater unit and may shed when iBank.com if they company \' s stock performance continues to lag behind peers.']",3
4352,Two of the nation's most well-known companies today said they would combine to form the third-largest U.S. retailer.,3
4353,"[""Two of the country's best-known companies said today they would merge to become the third-largest US retailer.""]",3
4354,"Bloomfield Township, Mich. -- The Ryder Cup is upon us, and you know what that means: Time to dress up as Mrs. Doubtfire and taunt Colin Montgomerie from behind the ropes?",2
4355,"[""Bloomfield Township, Mich. - - Thirdly Ryder Finals is Belden_disclaims us, and you know what hoax_Alderden means: ObjectAda_Real to dress up as Eirlys. Doubtfire and taunt Dave Montgomerie from closest _the DDT'd?""]",2
4356,IBM on Friday introduced high-end servers in its pSeries and iSeries lines that include virtualization features and raw power that some experts say put the products on par with offerings from rival Hewlett-Packard Co.,4
4357,['IBM on Friday introduced high-end servers in its pSeries and iSeries lines that include virtualization features and raw power that some experts say put the products on a par with the offerings of rival Hewlett-Packard Co.'],4
4358,Russian security forces were facing further criticism last night after it was revealed that the two female Chechen suicide bombers who destroyed two planes in August with the loss ,1
4359,['Russian security forces were facing further criticism twice night after obstruct_petty_larceny were revealed that the two male Chechnya suicide B2_stealth_bombers who trashed two planes around August but the loss'],1
4360,"Indian inflation hits its highest level in more than three years, boosted by increasing energy and food costs.",3
4361,"['global indian inflation rate hits its highest level in the more than three previous years, apparently boosted by increasing energy and reducing food costs.']",3
4362,New York retailing group Saks said Friday it will close 11 stores and shed 700 jobs. The company said it will close down eight Saks Fifth Avenue stores and three Off 5th Avenue ,3
4363,['new york retailing group saks group said by friday night it will close 11 stores and shed around 700 day jobs. the company said it will too close manhattan down to eight saks fifth avenue food stores and three off from 5th avenue'],3
4364,"AP - Astros pitcher Brandon Backe hit his first career homer, a two-run shot, and allowed one run in seven innings to keep Houston in the thick of the NL wild-card chase with an 11-5 rout of the Cincinnati Reds on Monday.",2
4365,"['AP - Rockies pitcher Martavius Backe hit Sanvura first career homer, a two - run shot, and allowed fifty run late span innings to unscramble_scrambled_eggs Houston in the thick of the NL yucca_prickly_pear - card Crash_injures with an 11 - 5 come_frombehind of the Cincinnati Reds on Monday.']",2
4366,"Securities regulators gave more than 2,000 public companies a brief reprieve from new rules requiring them to assess the strength of their financial safeguards.",3
4367,"['Securities regulators gave more than 2, 000 public company a brief reprieve from raw rules demand them to assess the speciality of their financial safeguards.']",3
4368,Descriptions of urban afflictions and images of giant mosquitoes and cockroaches to convey a sense of how Houston is nevertheless beloved by many residents.,3
4369,['Descriptions of urban suffering and images of giant mosquitoes and cockroaches give a sense of how popular Houston is with many residents.'],3
4370,Are right-leaning voters spending all their online time on Rushlimbaugh.com? Are left-leaning voters locked into the like-minded Talkingpointsmemo.com?,4
4371,['Ar right - leaning elector spending all their online meter on Rushlimbaugh. com? Ar give - leaning voters locked into the like - take care Talkingpointsmemo. com?'],4
4372,Panama recalls its Havana ambassador after Cuba threatened to cut ties if jailed anti-Castro activists are pardoned.,1
4373,['Panama recall it Havana ambassador after Cuba threatened to cut tie if incarcerate anti - Castro activists are excuse.'],1
4374,"Reuters - Croatia's liberal President Stjepan\Mesic looked set to win a second term in elections on Sunday,\exit polls released by state television showed.",1
4375,"[""ROME (Reuters) - Croatia's liberal President Stjepan Mesic is likely to win a second term in Sunday's elections, exit polls published by state television showed.""]",1
4376,"washingtonpost.com - RFID tags, the dime-sized devices that can track inventory from the factory to the store, are being embraced as one of the hottest of new technologies. But Patrick J. Sweeney II likens most available applications of RFID, or radio frequency identification, to the user-unfriendly personal computers of the 1980s: a blank screen and a command prompt.",4
4377,"['washingtonpost. com - the rfid tags, the few dime - sized devices that can track inventory from the aircraft factory garage to the electronics store, are apparently being embraced today as one of the hottest of many new technologies. but patrick j. sweeney ii likens most available applications of rfid, or electronic radio frequency identification, to the user - unfriendly personal computers of the 1980s : a blank screen and a black command prompt.']",4
4378,"US and EU negotiators disagreed on Thursday about state aid for aircraft rivals Airbus and Boeing, winding up no closer on a sensitive issue that has gathered steam before the US presidential election.",3
4379,"['US and european community negotiators disagree on Thursday about state financial aid for aircraft rivals Airbus and Boeing, winding upwards no closer on a sensitive outcome that has gathered steam before the uranium presidential election.']",3
4380,"WALTHAM -- East Boston's Jimmy Yarde lived the lineman's dream Tuesday night, returning a fumble 70 yards for a touchdown. Yesterday, he ran with something even more significant.",2
4381,"[""WALTHAM - East Boston's Jimmy Yarde lived the linesman's dream Tuesday night, returning a fumble 70 yards for a touchdown.""]",2
4382,"Premier Dalton McGuinty sent a shot across the bow of have-not provinces Sunday, warning that Ontario will not support efforts to wring billions more in equalization payments out ",3
4383,"['Premier John dalton McGuinty sent a shot across the bow of have - non provinces Sunday, warn that Ontario will non support efforts to squeeze zillion more in equalization payments forbidden']",3
4384,"SAMARRA, Iraq - U.S. and Iraqi forces launched a major assault Friday to regain control of the insurgent stronghold of Samarra, and hospital officials said at least 80 people were killed and 100 wounded...",1
4385,"['across samarra, iraq - u. s. and iraqi army forces launched a major assault ending friday nights to regain control and of outside the insurgent stronghold of samarra, and hospital site officials said and at the least 80 people were killed and over 100 wounded...']",1
4386,"For the second time in less than two months, a prospective buyer of the prime Fan Pier land in South Boston has pulled out of a deal.",3
4387,"['For the 2d time in less than two months, a prospective vendee of the prime Fan Pier land in South Beantown has pull out of a slew.']",3
4388,THE Football Association yesterday insisted it has no plans to reduce the England coach #39;s job to a part-time position. A report in the Daily Mirror claimed the FA was considering appointing a Premiership boss ,2
4389,"[""The Football Association insisted yesterday that it has no plans to reduce the England coach's job to a part-time role, with the FA considering appointing a Premier League chief executive, according to a report in the Daily Mirror.""]",2
4390, WASHINGTON/NEW YORK (Reuters) - The Supreme Court on Monday  let stand a ruling that the Visa and MasterCard credit card  associations violated U.S. antitrust law by barring member  banks from issuing credit and charge cards on rival networks  owned by American Express Co. and Morgan Stanley.,3
4391,['president washington / NEW YORK (Reuters) - The Supreme Court on Monday let stand a ruling that the Visa and MasterCard cite card associations violated U. S. antimonopoly law by barring member banking company from issuing credit and charge cards on rival network owned by American Express mail Co. and J. p. morgan Stanley.'],3
4392,Tony Blair is to address leaders at conference of centre-left leaders in Hungarian capital Budapest.,1
4393,['Tony Blair live to deal leaders at group discussion of centre - leftfield leader in Hungarian working capital Budapest.'],1
4394,"Cue the music: Microsoft has officially thrown its headphones into the ring in the contest to bring legal music downloads to the masses. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",4
4395,"['Pool cue the music: Microsoft receive officially throw information technology headphones into the ring in the contest to bring legal music downloads to the masses. & lt; FONT face = "" verdana, MS Sans Seriph, arial, helvetica "" size = "" - 2 "" \\ color = "" # 666666 "" & gt; & lt; B & gt; - washingtonpost. com & lt; / B & gt; & lt; / FONT & gt;']",4
4396,"Our thoughts are with the Hendricks Motorsport team in the United States today following the plane crash in Sunday which killed five team members, two family members and three pilots.",2
4397,"['Our thoughts are with the Hendricks Motorsport team in the United States today follow the plane crash in Dominicus which belt down five team penis, two kin members and three pilot light.']",2
4398,A letter left on the body of murdered film-maker Theo van Gogh reportedly threatens the life of a liberal politician.,1
4399,['a red letter hitler left inscribed on the body of murdered german film - maker theo de van t gogh reportedly threatens the life of a liberal german politician.'],1
